"ID","Name","Station","Latitude","Longitude","Elevation","Depth","Avg_Depth","Beginning_Year","Ending_Year","Missing_Years","Percentage_Missing_Values","Number_of_Full_Years","Filename"
83,"marshland-soil-22","BIEBRZA_S-1",53.61882,22.87945,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-22/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-22_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
84,"marshland-soil-23","BIEBRZA_S-1",53.61899,22.88195,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-23/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-23_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
85,"marshland-soil-24","BIEBRZA_S-1",53.62012,22.87665,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-24/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-24_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
86,"marshland-soil-25","BIEBRZA_S-1",53.6203,22.87915,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-25/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-25_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
87,"marshland-soil-26","BIEBRZA_S-1",53.62048,22.88165,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-26/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-26_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
88,"marshland-soil-27","BIEBRZA_S-1",53.6216,22.87634,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-27/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-27_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
89,"marshland-soil-28","BIEBRZA_S-1",53.62178,22.87884,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-28/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-28_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
90,"marshland-soil-29","BIEBRZA_S-1",53.62196,22.88135,112.3,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/BIEBRZA_S-1/marshland-soil-29/BIEBRZA-S-1_BIEBRZA-S-1_marshland-soil-29_sm_0.050000_0.050000_GS-3_19500101_20241016.stm"
91,"ChiaravalleCentrale","CALABRIA",38.671,16.409,714,"0.3-0.3",0.3,2001,2012,"2007",8.33333333333333,11,"/home/xosto002/Beachelor_thesis/CALABRIA/ChiaravalleCentrale/CALABRIA_CALABRIA_ChiaravalleCentrale_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm"
92,"ChiaravalleCentrale","CALABRIA",38.671,16.409,714,"0.6-0.6",0.6,2001,2012,"2007",8.33333333333333,11,"/home/xosto002/Beachelor_thesis/CALABRIA/ChiaravalleCentrale/CALABRIA_CALABRIA_ChiaravalleCentrale_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm"
93,"ChiaravalleCentrale","CALABRIA",38.671,16.409,714,"0.9-0.9",0.9,2001,2012,"2007",8.33333333333333,11,"/home/xosto002/Beachelor_thesis/CALABRIA/ChiaravalleCentrale/CALABRIA_CALABRIA_ChiaravalleCentrale_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm"
94,"Fitterizzi","CALABRIA",39.52,16.141,184,"0.3-0.3",0.3,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Fitterizzi/CALABRIA_CALABRIA_Fitterizzi_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm"
95,"Fitterizzi","CALABRIA",39.52,16.141,184,"0.6-0.6",0.6,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Fitterizzi/CALABRIA_CALABRIA_Fitterizzi_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm"
96,"Fitterizzi","CALABRIA",39.52,16.141,184,"0.9-0.9",0.9,2001,2008,NA,0,8,"/home/xosto002/Beachelor_thesis/CALABRIA/Fitterizzi/CALABRIA_CALABRIA_Fitterizzi_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm"
97,"Mongrassano","CALABRIA",39.534,16.216,76,"0.3-0.3",0.3,2001,2011,NA,0,11,"/home/xosto002/Beachelor_thesis/CALABRIA/Mongrassano/CALABRIA_CALABRIA_Mongrassano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm"
98,"Mongrassano","CALABRIA",39.534,16.216,76,"0.6-0.6",0.6,2001,2011,NA,0,11,"/home/xosto002/Beachelor_thesis/CALABRIA/Mongrassano/CALABRIA_CALABRIA_Mongrassano_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm"
99,"Mongrassano","CALABRIA",39.534,16.216,76,"0.9-0.9",0.9,2001,2011,NA,0,11,"/home/xosto002/Beachelor_thesis/CALABRIA/Mongrassano/CALABRIA_CALABRIA_Mongrassano_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm"
100,"Satriano","CALABRIA",38.675,16.543,10,"0.3-0.3",0.3,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Satriano/CALABRIA_CALABRIA_Satriano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm"
101,"Satriano","CALABRIA",38.675,16.543,10,"0.6-0.6",0.6,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Satriano/CALABRIA_CALABRIA_Satriano_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm"
102,"Satriano","CALABRIA",38.675,16.543,10,"0.9-0.9",0.9,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Satriano/CALABRIA_CALABRIA_Satriano_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm"
103,"Torano","CALABRIA",39.5,16.211,97,"0.3-0.3",0.3,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Torano/CALABRIA_CALABRIA_Torano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm"
104,"Torano","CALABRIA",39.5,16.211,97,"0.6-0.6",0.6,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Torano/CALABRIA_CALABRIA_Torano_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm"
105,"Torano","CALABRIA",39.5,16.211,97,"0.9-0.9",0.9,2001,2012,NA,0,12,"/home/xosto002/Beachelor_thesis/CALABRIA/Torano/CALABRIA_CALABRIA_Torano_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm"
106,"Bagnoli","CAMPANIA",40.828,15.073,745,"0.3-0.3",0.3,2000,2012,"2009",7.69230769230769,12,"/home/xosto002/Beachelor_thesis/CAMPANIA/Bagnoli/CAMPANIA_CAMPANIA_Bagnoli_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm"
107,"Melizzano","CAMPANIA",41.169,14.5,206,"0.3-0.3",0.3,2000,2012,"2009",7.69230769230769,12,"/home/xosto002/Beachelor_thesis/CAMPANIA/Melizzano/CAMPANIA_CAMPANIA_Melizzano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm"
108,"AliceHolt","COSMOS-UK",51.15355,-0.85823,80,"0-0.3",0.15,2015,2022,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/AliceHolt/COSMOS-UK_COSMOS-UK_AliceHolt_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
109,"AliceHolt","COSMOS-UK",51.15355,-0.85823,80,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/AliceHolt/COSMOS-UK_COSMOS-UK_AliceHolt_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
110,"AliceHolt","COSMOS-UK",51.15355,-0.85823,80,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/AliceHolt/COSMOS-UK_COSMOS-UK_AliceHolt_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
111,"Balruddery","COSMOS-UK",56.4823,-3.11149,130,"0-0.3",0.15,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Balruddery/COSMOS-UK_COSMOS-UK_Balruddery_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
112,"Balruddery","COSMOS-UK",56.4823,-3.11149,130,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Balruddery/COSMOS-UK_COSMOS-UK_Balruddery_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
113,"Balruddery","COSMOS-UK",56.4823,-3.11149,130,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Balruddery/COSMOS-UK_COSMOS-UK_Balruddery_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
114,"BickleyHall","COSMOS-UK",53.02635,-2.70053,78,"0-0.3",0.15,2015,2022,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/BickleyHall/COSMOS-UK_COSMOS-UK_BickleyHall_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
115,"BickleyHall","COSMOS-UK",53.02635,-2.70053,78,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/BickleyHall/COSMOS-UK_COSMOS-UK_BickleyHall_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
116,"BickleyHall","COSMOS-UK",53.02635,-2.70053,78,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/BickleyHall/COSMOS-UK_COSMOS-UK_BickleyHall_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
117,"BunnyPark","COSMOS-UK",52.86073,-1.12685,39,"0-0.3",0.15,2015,2022,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/BunnyPark/COSMOS-UK_COSMOS-UK_BunnyPark_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
118,"BunnyPark","COSMOS-UK",52.86073,-1.12685,39,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/BunnyPark/COSMOS-UK_COSMOS-UK_BunnyPark_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
119,"BunnyPark","COSMOS-UK",52.86073,-1.12685,39,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/BunnyPark/COSMOS-UK_COSMOS-UK_BunnyPark_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
120,"Cardington","COSMOS-UK",52.1056,-0.42464,29,"0-0.3",0.15,2015,2022,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cardington/COSMOS-UK_COSMOS-UK_Cardington_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
121,"Cardington","COSMOS-UK",52.1056,-0.42464,29,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cardington/COSMOS-UK_COSMOS-UK_Cardington_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
122,"Cardington","COSMOS-UK",52.1056,-0.42464,29,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cardington/COSMOS-UK_COSMOS-UK_Cardington_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
123,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0-0.3",0.15,2013,2022,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
124,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.05-0.05",0.05,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm"
125,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.05-0.05",0.05,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm"
126,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.1-0.1",0.1,2013,2023,NA,0,11,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
127,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.1-0.1",0.1,2013,2023,NA,0,11,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
128,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.15-0.15",0.15,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm"
129,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.15-0.15",0.15,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm"
130,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.25-0.25",0.25,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm"
131,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.25-0.25",0.25,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm"
132,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.5-0.5",0.5,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm"
133,"ChimneyMeadows","COSMOS-UK",51.70802,-1.47877,65,"0.5-0.5",0.5,2020,2023,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm"
134,"ChobhamCommon","COSMOS-UK",51.36795,-0.59748,47,"0-0.3",0.15,2015,2022,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChobhamCommon/COSMOS-UK_COSMOS-UK_ChobhamCommon_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
135,"ChobhamCommon","COSMOS-UK",51.36795,-0.59748,47,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChobhamCommon/COSMOS-UK_COSMOS-UK_ChobhamCommon_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
136,"ChobhamCommon","COSMOS-UK",51.36795,-0.59748,47,"0.1-0.1",0.1,2015,2022,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/ChobhamCommon/COSMOS-UK_COSMOS-UK_ChobhamCommon_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
137,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0-0.3",0.15,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
138,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.05-0.05",0.05,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm"
139,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.05-0.05",0.05,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm"
140,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.1-0.1",0.1,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
141,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.1-0.1",0.1,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
142,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.15-0.15",0.15,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm"
143,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.15-0.15",0.15,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm"
144,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.25-0.25",0.25,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm"
145,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.25-0.25",0.25,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm"
146,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.5-0.5",0.5,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm"
147,"Cochno","COSMOS-UK",55.94142,-4.40354,168,"0.5-0.5",0.5,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Cochno/COSMOS-UK_COSMOS-UK_Cochno_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm"
148,"CocklePark","COSMOS-UK",55.21601,-1.69437,87,"0-0.3",0.15,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CocklePark/COSMOS-UK_COSMOS-UK_CocklePark_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
149,"CocklePark","COSMOS-UK",55.21601,-1.69437,87,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CocklePark/COSMOS-UK_COSMOS-UK_CocklePark_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
150,"CocklePark","COSMOS-UK",55.21601,-1.69437,87,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CocklePark/COSMOS-UK_COSMOS-UK_CocklePark_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
151,"Crichton","COSMOS-UK",55.04312,-3.58337,42,"0-0.3",0.15,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Crichton/COSMOS-UK_COSMOS-UK_Crichton_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
152,"Crichton","COSMOS-UK",55.04312,-3.58337,42,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Crichton/COSMOS-UK_COSMOS-UK_Crichton_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
153,"Crichton","COSMOS-UK",55.04312,-3.58337,42,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Crichton/COSMOS-UK_COSMOS-UK_Crichton_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
154,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0-0.3",0.15,2016,2022,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
155,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm"
156,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm"
157,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
158,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
159,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm"
160,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm"
161,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm"
162,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm"
163,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm"
164,"CwmGarw","COSMOS-UK",51.95136,-4.74658,299,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm"
165,"EasterBush","COSMOS-UK",55.86741,-3.20709,208,"0-0.3",0.15,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/EasterBush/COSMOS-UK_COSMOS-UK_EasterBush_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
166,"EasterBush","COSMOS-UK",55.86741,-3.20709,208,"0.1-0.1",0.1,2014,2023,"2015",10,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/EasterBush/COSMOS-UK_COSMOS-UK_EasterBush_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
167,"EasterBush","COSMOS-UK",55.86741,-3.20709,208,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/EasterBush/COSMOS-UK_COSMOS-UK_EasterBush_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
168,"Elmsett","COSMOS-UK",52.09465,0.99307,76,"0-0.3",0.15,2016,2022,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm"
169,"Elmsett","COSMOS-UK",52.09465,0.99307,76,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm"
170,"Elmsett","COSMOS-UK",52.09465,0.99307,76,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm"
171,"Elmsett","COSMOS-UK",52.09465,0.99307,76,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm"
172,"Elmsett","COSMOS-UK",52.09465,0.99307,76,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm"
173,"Elmsett","COSMOS-UK",52.09465,0.99307,76,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm"
174,"Elmsett","COSMOS-UK",52.09465,0.99307,76,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm"
